County,Wind Farm Name,Year,Turbine Count,Cumulative Capacity of Wind Farm (in MW),Turbine Manufacturer,Turbine Model,Turbine Hub Height,Rotor Diameter,Longitude,Latitude
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.19896,34.39424
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.1606,34.383
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.18465,34.3923
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.13735,34.40107
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.1819,34.39153
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.15817,34.38242
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.15462,34.35919
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.17186,34.36692
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.16906,34.36686
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.20379,34.41398
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.14662,34.38006
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.1995,34.37991
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.17584,34.38897
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.13879,34.37655
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.20815,34.39444
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.19387,34.3946
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.20275,34.37935
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.15571,34.41707
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.20545,34.39418
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.14967,34.37993
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.14737,34.41367
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.18877,34.39459
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.12935,34.40172
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.1575,34.36065
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.16034,34.36197
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.20213,34.39373
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.15328,34.41699
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.15265,34.38065
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.15159,34.35757
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.17159,34.38833
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.20609,34.37859
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.1554,34.38146
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.17471,34.36601
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.20921,34.41338
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.19642,34.39454
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.19915,34.41697
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.16554,34.38353
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.16306,34.3835
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.16869,34.38746
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.2108,34.39449
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.19365,34.41802
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.16311,34.36324
Carter County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.1658,34.3642
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.20649,34.41353
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.19135,34.39491
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.12368,34.40347
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.13303,34.40135
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.19647,34.41744
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.1788,34.38971
Murray County,Arbuckle Mountain,2015,50,100.0,Vestas,V110-2.0,80.0,110.0,-97.2098,34.37787
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53968,36.27013
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.54733,36.27653
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52634,36.25514
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.50794,36.33767
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52517,36.30136
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.51689,36.33523
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.5079,36.29498
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.50925,36.28677
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.62997,36.35093
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52557,36.32395
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.57382,36.3352
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.59544,36.33659
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.715-103,80.0,103.0,-97.52241,36.34905
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.715-103,80.0,103.0,-97.61094,36.29411
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.5036,36.33507
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.53684,36.29117
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52512,36.31331
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.53075,36.32473
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.54443,36.25785
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.54375,36.34419
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.60116,36.26593
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52226,36.30591
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.61046,36.32231
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53052,36.27797
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.53088,36.29576
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.58,36.34352
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52217,36.29864
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52285,36.28714
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.5399,36.29955
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.62814,36.33695
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52419,36.33793
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.54503,36.24756
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52829,36.28758
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.51246,36.33507
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.5079,36.25691
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.61508,36.32161
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52177,36.31284
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.57089,36.28148
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52045,36.33706
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.51635,36.34306
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52833,36.27347
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.63779,36.34853
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.64192,36.32161
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.63283,36.32882
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.5165,36.36446
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53581,36.25867
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.51888,36.29265
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.64658,36.33482
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53071,36.26622
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.5174,36.30837
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.64267,36.34532
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.5209,36.2333
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52871,36.33818
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.53473,36.34546
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.59173,36.34278
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.64206,36.33093
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53075,36.25592
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52561,36.35276
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.56178,36.33444
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.64686,36.34295
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.55252,36.32424
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.55761,36.32393
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.5071,36.26338
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.53014,36.35256
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52594,36.35917
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53981,36.25554
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.5351,36.30016
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52544,36.26679
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.51848,36.35189
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.60011,36.33794
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.51279,36.29488
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.51685,36.31636
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53984,36.27884
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.54427,36.28065
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.53905,36.32909
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.5205,36.2411
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53482,36.26969
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.715-103,80.0,103.0,-97.51318,36.26873
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.64162,36.33808
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.5908,36.33098
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.715-103,80.0,103.0,-97.63396,36.35708
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.63434,36.34911
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52079,36.36342
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.57038,36.33825
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.49889,36.3342
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.51743,36.26604
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.53923,36.34212
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.61538,36.34543
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52119,36.2623
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.62968,36.32338
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.53514,36.27821
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52609,36.29328
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.64684,36.32359
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.52728,36.30751
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.50967,36.2701
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.54522,36.32726
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.63498,36.32121
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.60893,36.33819
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.54883,36.28199
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.54805,36.33419
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.57777,36.33512
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.54446,36.33473
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.51685,36.30106
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.61949,36.34175
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE2.3-116,90.0,116.0,-97.52011,36.34439
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.715-103,80.0,103.0,-97.5285,36.33004
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.51145,36.25579
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.517,36.23328
Garfield County,Armadillo Flats,2018,126,247.28,GE Wind,GE1.79-100,80.0,100.0,-97.61228,36.3364
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.80332,36.54136
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.88522,36.5026
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.86563,36.51212
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.913,36.50303
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.8558,36.50277
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.77907,36.50232
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.93096,36.52361
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.82963,36.54081
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.85972,36.53207
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.74416,36.50565
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.90546,36.52633
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.77078,36.50565
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.82889,36.50876
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.84445,36.50272
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.8225,36.52454
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.87143,36.51251
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.81863,36.50272
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.86274,36.54585
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.77325,36.50567
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.94932,36.51774
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.85969,36.54591
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.91979,36.5066
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.74664,36.50565
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.8044,36.5058
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.9417,36.51803
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.86248,36.53201
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.92663,36.52355
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.86898,36.53185
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.90777,36.50246
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.89621,36.52568
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.9106,36.5268
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.85038,36.50234
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.81358,36.54136
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.78626,36.53531
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.78366,36.53531
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.74156,36.50564
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.83397,36.50876
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.85481,36.52681
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.87135,36.50261
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.79903,36.50573
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.92913,36.50361
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.79681,36.51725
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.82143,36.50272
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.85682,36.54585
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.81387,36.50575
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.8985,36.50259
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.78665,36.51724
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.81605,36.50272
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.91032,36.50303
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.8251,36.52454
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.8512,36.55607
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.85407,36.54588
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.83106,36.52248
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.82768,36.52465
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.77851,36.51975
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.84444,36.53592
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.79817,36.54136
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.73634,36.50565
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.93344,36.51128
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.8148,36.52251
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.90196,36.5028
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.86879,36.51243
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.82428,36.54133
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.85833,36.50303
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.82402,36.50272
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.85189,36.52681
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.92366,36.52358
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.84829,36.55547
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.90267,36.52443
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.84184,36.50272
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.93897,36.51746
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.88535,36.52436
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.80074,36.54136
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.89604,36.50333
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.7941,36.51725
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.79648,36.50573
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.87389,36.50237
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.87397,36.51257
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.93461,36.52422
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.79438,36.53486
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.77593,36.51963
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.91345,36.52702
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.89072,36.52355
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.73373,36.50564
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.89862,36.5249
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.84203,36.52248
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.83651,36.50876
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.83927,36.50272
Beaver County,Balko Wind,2015,162,299.7,GE Wind,GE1.85-87,80.0,87.0,-100.80586,36.54136
