County,Wind Farm Name,Year,Turbine Count,Cumulative Capacity of Wind Farm (in MW),Turbine Manufacturer,Turbine Model,Turbine Hub Height,Rotor Diameter,Longitude,Latitude
Baker County,Benson Creek,2017.0,5,10.0,GE Wind,GE2.0-116,80.0,116.0,-117.27673,44.42429
Baker County,Benson Creek,2017.0,5,10.0,GE Wind,GE2.0-116,80.0,116.0,-117.26434,44.41357
Baker County,Benson Creek,2017.0,5,10.0,GE Wind,GE2.0-116,80.0,116.0,-117.27383,44.41624
Baker County,Benson Creek,2017.0,5,10.0,GE Wind,GE2.0-116,80.0,116.0,-117.2762,44.41442
Baker County,Benson Creek,2017.0,5,10.0,GE Wind,GE2.0-116,80.0,116.0,-117.27943,44.42364
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.58518,45.66919
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59518,45.68169
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63928,45.64829
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63469,45.67469
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62919,45.66559
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61118,45.6615
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.58339,45.67259
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62968,45.66369
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63348,45.68979
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61839,45.68539
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62138,45.65249
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61069,45.66769
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61189,45.669
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62959,45.66729
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.60109,45.67679
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63109,45.66139
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63989,45.63689
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59168,45.6662
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63039,45.66909
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62048,45.69259
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62199,45.67959
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61509,45.64209
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61629,45.64579
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63059,45.68099
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63348,45.68799
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63129,45.67069
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59489,45.6834
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.58349,45.67099
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61958,45.6508
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63969,45.64
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.60049,45.65529
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59718,45.65889
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63389,45.68399
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63969,45.64489
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62179,45.67799
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59898,45.65699
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.60288,45.65239
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61559,45.67329
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59489,45.68509
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61398,45.67189
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63959,45.64159
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61009,45.66459
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.60119,45.67469
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61709,45.68239
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63348,45.69159
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62029,45.69069
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59279,45.66439
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61028,45.66309
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63519,45.65429
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61968,45.68879
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63538,45.6765
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63309,45.67279
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59509,45.66079
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61668,45.64819
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63799,45.65149
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63949,45.6465
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61799,45.64959
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61899,45.6872
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61699,45.67469
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59526,45.68002
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62069,45.6946
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63299,45.6825
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59379,45.66259
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.62189,45.65389
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.58308,45.6759
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63429,45.65659
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.58318,45.67419
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.60319,45.6508
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61569,45.64389
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61298,45.6704
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61889,45.67609
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63239,45.6596
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.59438,45.68679
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.61009,45.6662
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63979,45.63839
Sherman County,Biglow Canyon I,2007.0,76,125.4,Vestas,V82-1.65,80.0,82.0,-120.63949,45.64319
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.59669,45.6335
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.63979,45.62589
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.63258,45.61929
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66499,45.62769
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61459,45.6401
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64829,45.66119
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.63769,45.61699
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61498,45.6266
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.62639,45.6269
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64858,45.6541
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64558,45.6689
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.62639,45.63099
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61729,45.6154
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66089,45.6633
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61069,45.63549
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64619,45.66559
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.63989,45.6294
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61529,45.62999
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66209,45.61929
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.59659,45.6354
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.58498,45.62859
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.63808,45.63409
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.65698,45.64529
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64848,45.65579
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66589,45.6671
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66419,45.62289
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64899,45.65229
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.67728,45.6633
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61139,45.63179
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.62598,45.6335
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.65809,45.6479
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64938,45.6732
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.62719,45.6246
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.67448,45.6611
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66248,45.6176
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.67999,45.66859
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64848,45.65759
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61688,45.61869
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64789,45.6759
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.67949,45.66579
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.62639,45.62909
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.62788,45.62269
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64018,45.61469
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.65159,45.63369
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.58809,45.62429
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.60548,45.63749
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64059,45.6228
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64838,45.65939
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61069,45.63369
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61498,45.62479
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61729,45.61709
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64648,45.67839
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.65179,45.63179
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61498,45.6232
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.65519,45.64299
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.65169,45.6709
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.58749,45.6261
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.65208,45.6298
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.64709,45.6638
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.61539,45.6214
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66509,45.6652
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.63808,45.6321
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66528,45.62589
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.66818,45.6695
Sherman County,Biglow Canyon II,2009.0,65,149.5,Siemens,SWT-2.3-93,80.0,93.0,-120.68118,45.67099
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54809,45.6484
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.58849,45.62249
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51148,45.6405
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.60278,45.64409
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56348,45.64219
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57198,45.6695
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56469,45.63879
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52998,45.648
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.58009,45.63659
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57779,45.64759
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54878,45.6442
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57079,45.6671
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54519,45.65039
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56479,45.63699
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53079,45.61589
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54919,45.64599
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57819,45.65109
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51608,45.6283
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.58028,45.63479
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52708,45.65369
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52908,45.65159
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53389,45.6437
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53159,45.6181
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56199,45.65739
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51708,45.647
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53769,45.6373
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53609,45.64159
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57958,45.64019
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57609,45.65479
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57388,45.6569
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57188,45.65899
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54218,45.63289
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53219,45.62009
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53299,45.62399
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56979,45.66119
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57999,45.63839
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51439,45.63059
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57779,45.64579
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51089,45.63509
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52908,45.6307
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57779,45.6493
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53299,45.62579
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51899,45.64459
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52289,45.63759
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53609,45.63979
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54659,45.62849
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51089,45.63709
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.58418,45.63239
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56959,45.6647
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57838,45.64399
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53129,45.6284
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.60268,45.64769
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52998,45.61379
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53989,45.63509
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53149,45.6457
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54439,45.6308
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.5845,45.63036
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.60209,45.64589
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56969,45.6629
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.58888,45.62079
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51259,45.63279
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57889,45.64219
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52959,45.6498
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.57799,45.65279
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.51138,45.63879
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.59949,45.6401
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56319,45.6457
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56409,45.6405
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52209,45.63989
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56329,45.64389
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56489,45.65249
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54839,45.626
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.52099,45.64219
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.56239,45.6554
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.53209,45.62199
Sherman County,Biglow Canyon III,2010.0,76,174.8,Siemens,SWT-2.3-93,80.0,93.0,-120.54488,45.6521
Umatilla County,Chopin,2016.0,6,9.9,GE Wind,GE1.7-103,80.0,103.0,-118.47427,45.89413
Umatilla County,Chopin,2016.0,6,9.9,GE Wind,GE1.7-103,80.0,103.0,-118.47342,45.89164
Umatilla County,Chopin,2016.0,6,9.9,GE Wind,GE1.7-103,80.0,103.0,-118.46896,45.88825
Umatilla County,Chopin,2016.0,6,9.9,GE Wind,GE1.7-103,80.0,103.0,-118.47168,45.8896
Umatilla County,Chopin,2016.0,6,9.9,GE Wind,GE1.7-103,80.0,103.0,-118.47314,45.89792
Umatilla County,Chopin,2016.0,6,9.9,GE Wind,GE1.7-103,80.0,103.0,-118.46531,45.88783
Umatilla County,Combine Hills I,2003.0,41,41.0,Mitsubishi,MWT62/1.0,55.0,61.4,-118.58139,45.92822
Umatilla County,Combine Hills I,2003.0,41,41.0,Mitsubishi,MWT62/1.0,55.0,61.4,-118.63178,45.96349
Umatilla County,Combine Hills I,2003.0,41,41.0,Mitsubishi,MWT62/1.0,55.0,61.4,-118.62669,45.95644
Umatilla County,Combine Hills I,2003.0,41,41.0,Mitsubishi,MWT62/1.0,55.0,61.4,-118.57887,45.92719
