County,Wind Farm Name,Year,Turbine Count,Cumulative Capacity of Wind Farm (in MW),Turbine Manufacturer,Turbine Model,Turbine Hub Height,Rotor Diameter,Longitude,Latitude
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56799,32.91327
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5562,32.99262
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.50873,33.01292
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.51255,33.00785
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53223,33.06864
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52813,33.02889
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.5881,32.89581
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54548,33.09148
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.49898,33.04936
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54331,33.04118
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56061,32.91028
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5816,32.88803
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52808,33.05191
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.51091,33.04374
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.57878,32.90409
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.51517,33.0123
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.58898,32.88286
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5071,33.05494
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.55611,33.01964
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.59386,32.88686
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56575,32.89686
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.57781,32.91018
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52039,33.07149
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.58295,32.90431
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53332,32.96473
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56403,32.98405
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5686,32.89082
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54122,33.03074
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53352,33.02515
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5294,32.96099
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.5946,32.87386
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.51564,33.03854
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.51244,33.05536
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5025,33.04059
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56422,32.91092
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.57375,32.90838
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54499,33.08201
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54961,33.03352
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52942,33.03648
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.57236,32.8898
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.57259,33.00726
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52293,33.05171
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54704,32.99675
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.59049,33.00243
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.505,33.00221
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.49427,33.03181
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.60215,32.8946
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.51813,33.05258
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53368,33.04452
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5514,33.02129
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56276,32.99558
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56841,33.00704
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.57486,32.91821
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.58538,33.00439
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52546,33.02178
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.58066,33.00531
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.57402,32.90321
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.50671,33.04271
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.55407,33.03184
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.5603,32.89323
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54147,32.99033
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53799,33.08588
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.49732,33.03795
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.59841,32.89005
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53662,32.98877
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.59158,32.89856
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.58901,32.90821
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.58499,32.89265
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52064,33.03036
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54065,33.09126
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.57687,32.88889
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.55681,32.89385
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.5874,32.87516
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56976,32.98749
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.60146,32.87976
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.499,33.00184
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52744,33.07086
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5438,33.05064
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.57116,32.91568
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.58606,32.90645
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.5651,32.89236
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.55832,33.03214
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52982,33.05947
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54948,33.08141
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53359,33.03643
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.59412,32.90086
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE1.79-100,80.0,100.0,-100.59956,32.87219
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.52367,33.03871
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.5192,33.02145
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.51762,33.01464
Stonewall County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.49897,33.0593
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53845,33.03853
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.54691,33.02776
Fisher County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.57022,32.89464
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.53255,32.9761
Kent County,Amadeus,2020.0,96,250.12,GE Wind,GE2.82-127,89.0,127.0,-100.56281,33.00883
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.00261,32.87671
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99703,32.89035
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99365,32.91711
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98793,32.90592
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.00656,32.87523
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98741,32.94167
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96838,32.86588
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01435,32.89235
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01276,32.92209
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.04897,32.88602
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96608,32.89199
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.04144,32.88408
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96024,32.90682
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99825,32.87782
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02219,32.88287
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97238,32.92234
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01589,32.92489
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.00104,32.85955
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98074,32.90414
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.04134,32.89563
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.9876,32.85933
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.00449,32.88942
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.0376,32.88419
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97791,32.86523
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95131,32.86426
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96243,32.89323
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98509,32.88966
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02397,32.91259
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96858,32.87843
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.93641,32.88242
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98238,32.87596
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95535,32.8652
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96054,32.85076
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94555,32.89691
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02016,32.92854
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96391,32.90597
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.03596,32.90759
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.0323,32.90742
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98051,32.939
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94185,32.89902
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94537,32.90782
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98434,32.90503
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95647,32.90717
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95271,32.90727
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95931,32.86741
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99155,32.85946
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99015,32.87572
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95675,32.85074
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98901,32.89021
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94024,32.88164
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96761,32.90452
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94438,32.88099
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96834,32.84995
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.93247,32.88055
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95278,32.84934
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95322,32.89611
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98441,32.93955
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.04857,32.90463
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99763,32.91722
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99524,32.9417
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96447,32.86501
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.04414,32.90523
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01402,32.90599
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.00077,32.89029
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99439,32.87777
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02586,32.88412
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.03733,32.89556
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99345,32.89058
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.92928,32.8774
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98389,32.86139
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.9812,32.88907
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02573,32.90257
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94943,32.89632
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95559,32.88186
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96442,32.85054
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95171,32.88322
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99714,32.85951
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97324,32.86629
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97623,32.93598
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99145,32.90683
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01299,32.88123
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01796,32.89324
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97738,32.88876
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01855,32.91614
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.04512,32.88586
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.03336,32.89553
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94788,32.88242
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97714,32.90326
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97148,32.9037
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02978,32.88414
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.98627,32.87582
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02161,32.90313
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97239,32.87886
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02806,32.91134
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.95885,32.89404
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01872,32.88121
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94103,32.91062
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.01791,32.90577
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96788,32.92222
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97222,32.84913
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.00407,32.92078
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.97308,32.88908
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.00745,32.89984
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.00922,32.92171
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.99144,32.94153
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.02938,32.89597
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.96065,32.88151
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-100.94894,32.90727
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.03948,32.90556
Scurry County,Amazon Wind Farm Texas,2017.0,110,253.0,GE Wind,GE2.3-116,80.0,116.0,-101.03369,32.88417
Lubbock County,American Windmill Museum,2005.0,1,0.66,Vestas,V47-0.66,50.0,47.0,-101.82389,33.58089
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.20351,29.18324
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.16232,29.21487
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.14089,29.2145
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.20879,29.1823
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.18414,29.1795
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.16589,29.2124
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.21749,29.1737
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.1711,29.18432
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.18203,29.18049
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.16409,29.21359
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.2161,29.1752
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.20889,29.19051
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.2068,29.1915
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.17969,29.18139
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.21169,29.1794
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.20488,29.19263
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.193,29.19594
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.21107,29.18908
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.20329,29.1939
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.15817,29.21703
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.19949,29.196
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.1825,29.1982
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.20619,29.1828
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.21063,29.18114
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.1769,29.2014
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.13879,29.21569
Kinney County,Anacacho,2012.0,55,99.0,Vestas,V100-1.8,80.0,100.0,-100.17395,29.18327
